220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X151,310X56,310X60,310X64,310X68,310X72,310X76,310X80,310X84
2017070108523737,2017070108494795.0,2017070108522404,2017070108500387,2017070108522690,2017070108494375,2017070108522179,2017070108500035,,2017070310135260,2017070310115893,2017070310133937,2017070310123301,2017070310134228,2017070310115473,2017070310133712,2017070310122951
2017070108500439,2017070108481256.0,2017070108495095,2017070108483015,2017070108495387,2017070108480834,2017070108494870,2017070108482664,,2017070310123337,2017070310104723,2017070310122009,2017070310112095,2017070310122293,2017070310104303,2017070310121784,2017070310111740
2017070108483057,2017070108462953.0,2017070108481720,2017070108464545,2017070108482017,2017070108462532,2017070108481496,2017070108464192,,2017070310112148,2017070310091945,2017070310110801,2017070310100896,2017070310111090,2017070310091525,2017070310110576,2017070310100543
2017070108423604,2017070108394675.0,2017070108422271,2017070108400264,2017070108422553,2017070108394254,2017070108422046,2017070108395912,,2017070310061039,2017070310042414,2017070310055715,2017070310045817,2017070310060003,2017070310041992,2017070310055489,2017070310045465
2017070111015034,2017070110572250.0,2017070111013696,2017070110574007,2017070111013984,2017070110571828,2017070111013165,2017070110573656,,2017070209321115,2017070209294059,2017070209315790,2017070209300146,2017070209320081,2017070209293637,2017070209315431,2017070209295793
2017070110574048,2017070110554750.0,2017070110572717,2017070110560428,2017070110573007,2017070110554328,2017070110572490,2017070110560075,,2017070209300189,2017070209282432,2017070209294854,2017070209284187,2017070209295143,2017070209282010,2017070209294629,2017070209283834
2017070110560467,2017070110540323.0,2017070110555135,2017070110542079,2017070110555426,2017070110535903,2017070110554910,2017070110541728,,2017070209284220,2017070209261990,2017070209282892,2017070209264085,2017070209283184,2017070209261568,2017070209282667,2017070209263735
2017070110432092,2017070110402907.0,2017070110430760,2017070110405621,2017070110431045,2017070110402485,2017070110430535,2017070110405270,,2017070209162479,2017070209125598,2017070209161150,2017070209131728,2017070209161437,2017070209125178,2017070209160925,2017070209131376
2017062819280545,2017062819263726.0,2017062819275225,2017062819265479,2017062819275514,2017062819263306,2017062819275003,2017062819265128,,2017063010142978,2017063010124482,2017063010141648,2017063010131801,2017063010141940,2017063010124064,2017063010141421,2017063010131450
2017062819244492,2017062819212617.0,2017062819243168,2017062819214290,2017062819243460,2017062819212196,2017062819242935,2017062819213939,,2017063010105584,2017063010065684,2017063010104243,2017063010074921,2017063010104528,2017063010065262,2017063010104017,2017063010074570
2017062819113984,2017062819085156.0,2017062819112642,2017062819090912,2017062819112923,2017062819084735,2017062819112418,2017062819090560,,2017063009572039,2017063009554421,2017063009570701,2017063009560103,2017063009571001,2017063009554000,2017063009570475,2017063009555748
2017063023031725,2017063022594503.0,2017063023030382,2017063023021415,2017063023030665,2017063022594082,2017063023030156,2017063023021062,,2017070216341601,2017070216301671,2017070216340265,2017070216330331,2017070216340546,2017070216301251,2017070216340039,2017070216325978
2017063023021468,2017063022582296.0,2017063023020121,2017063022584012,2017063023020418,2017063022581875,2017063023015893,2017063022583660,,2017070216330370,2017070216290901,2017070216325037,2017070216292451,2017070216325328,2017070216290478,2017070216324814,2017070216292100
2017063023423520,2017063023402545.0,2017063023422179,2017063023405654,2017063023422471,2017063023402125,2017063023421823,2017063023405301,,2017070217112171,2017070217092373,2017070217111325,2017070217095935,2017070217111595,2017070217091951,2017070217111100,2017070217095584
2017063023423520,2017063023402545.0,2017063023422179,2017063023405654,2017063023422471,2017063023402125,2017063023421823,2017063023405301,,2017070217112171,2017070217092373,2017070217111325,2017070217095935,2017070217111595,2017070217091951,2017070217111100,2017070217095584
2017063023405684,2017063023392881.0,2017063023404359,2017063023394635,2017063023404651,2017063023392459,2017063023404134,2017063023394285,,2017070217095973,2017070217083067,2017070217094645,2017070217084740,2017070217094937,2017070217082646,2017070217094421,2017070217084389
2017063023405684,2017063023392881.0,2017063023404359,2017063023394635,2017063023404651,2017063023392459,2017063023404134,2017063023394285,,2017070217095973,2017070217083067,2017070217094645,2017070217084740,2017070217094937,2017070217082646,2017070217094421,2017070217084389
2017063023394684,2017063023365735.0,2017063023393346,2017063023371331,2017063023393631,2017063023365314,2017063023393121,2017063023370979,,2017070217084790,2017070217062096,2017070217083450,2017070217065076,2017070217083734,2017070217061676,2017070217083225,2017070217064725
2017063023371382,2017063023352176.0,2017063023370039,2017063023353937,2017063023370332,2017063023351754,2017063023365814,2017063023353585,,2017070217065117,2017070217050687,2017070217063782,2017070217053842,2017070217064071,2017070217050267,2017070217063543,2017070217053490
2017063023353979,2017063023333856.0,2017063023352645,2017063023335451,2017063023352937,2017063023333435,2017063023352420,2017063023335098,,2017070217053885,2017070217035278,2017070217052551,2017070217042625,2017070217052840,2017070217034857,2017070217052317,2017070217042271
2017063023271198,2017063023252014.0,2017063023265856,2017063023253768,2017063023270146,2017063023251592,2017063023265629,2017063023253417,,2017070216572854,2017070216555914,2017070216571517,2017070216561590,2017070216571803,2017070216555493,2017070216571290,2017070216561237
2017063023202943,2017063023183743.0,2017063023201601,2017063023185506,2017063023201893,2017063023183323,2017063023201376,2017063023185153,,2017070216504681,2017070216491707,2017070216503337,2017070216493379,2017070216503629,2017070216491287,2017070216503101,2017070216493028
2017063023041962,2017063023025226.0,2017063023040639,2017063023031673,2017063023040929,2017063023024806,2017063023040404,2017063023031321,,2017070216352823,2017070216334131,2017070216351490,2017070216341556,2017070216351782,2017070216333709,2017070216351254,2017070216341204
2017062811192968,2017062811152445.0,2017062811191635,2017062811181712,2017062811191917,2017062811152026,2017062811191410,2017062811181356,,2017070101055625,2017070101034521,2017070101054321,2017070101040904,2017070101054587,2017070101034098,2017070101054085,2017070101040554
2017062811574821,2017062811551415.0,2017062811573481,2017062811554182,2017062811573760,2017062811550996,2017062811573123,2017062811553831,,2017070101480551,2017070101392271,2017070101475240,2017070101393987,2017070101475526,2017070101391850,2017070101474709,2017070101393637
2017062811554217,2017062811540789.0,2017062811552892,2017062811543957,2017062811553181,2017062811540360,2017062811552668,2017062811543606,,2017070101394006,2017070101380985,2017070101392696,2017070101382757,2017070101392973,2017070101380562,2017070101392468,2017070101382407
2017062811543970,2017062811531189.0,2017062811542659,2017062811532946,2017062811542953,2017062811530770,2017062811542432,2017062811532596,,2017070101382776,2017070101365743,2017070101381476,2017070101371410,2017070101381753,2017070101365314,2017070101381251,2017070101371060
2017062811464084,2017062811444710.0,2017062811462759,2017062811450298,2017062811463051,2017062811444290,2017062811462534,2017062811445946,,2017070101315725,2017070101302378,2017070101314415,2017070101304234,2017070101314690,2017070101301946,2017070101314189,2017070101303882
2017062811390790,2017062811362020.0,2017062811385450,2017062811363776,2017062811385731,2017062811361600,2017062811385225,2017062811363425,,2017070101254046,2017070101234662,2017070101252748,2017070101242057,2017070101253025,2017070101234239,2017070101252523,2017070101241707
2017062818241778,2017062818223910.0,2017062818240445,2017062818231523,2017062818240728,2017062818223489,2017062818240218,2017062818231171,,2017063023545351,2017063023525468,2017063023544045,2017063023534178,2017063023544323,2017063023525046,2017063023543809,2017063023533828
2017062818231575,2017062818183125.0,2017062818230232,2017062818220425,2017062818230515,2017062818182703,2017062818230007,2017062818220073,,2017063023534203,2017063023501301,2017063023532898,2017063023522126,2017063023533175,2017063023500881,2017063023532662,2017063023521776
2017062819013753,2017062818584917.0,2017062819012412,2017062818590673,2017062819012698,2017062818584496,2017062819012189,2017062818590323,,2017070100240012,2017070100222175,2017070100234715,2017070100224848,2017070100234987,2017070100221754,2017070100234490,2017070100224498
2017062818590714,2017062818571376.0,2017062818585384,2017062818572964,2017062818585676,2017062818570956,2017062818585160,2017062818572612,,2017070100224870,2017070100210887,2017070100223568,2017070100213665,2017070100223842,2017070100210467,2017070100223332,2017070100213315
2017062818432240,2017062818420245.0,2017062818430918,2017062818422003,2017062818431210,2017062818415823,2017062818430692,2017062818421651,,2017070100112089,2017070100093004,2017070100110787,2017070100100879,2017070100111064,2017070100092581,2017070100110545,2017070100100529
2017062818422050,2017062818401715.0,2017062818420712,2017062818404885,2017062818420993,2017062818401295,2017062818420489,2017062818404534,,2017070100100893,2017070100082354,2017070100095601,2017070100084896,2017070100095876,2017070100081932,2017070100095375,2017070100084546
2017062818404915,2017062818392103.0,2017062818403595,2017062818393864,2017062818403885,2017062818391682,2017062818403370,2017062818393512,,2017070100084915,2017070100070648,2017070100083618,2017070100073737,2017070100083893,2017070100070228,2017070100083389,2017070100073389
2017062818263051,2017062818245556.0,2017062818261726,2017062818251998,2017062818262007,2017062818245135,2017062818261500,2017062818251646,,2017063023572551,2017063023553471,2017063023571253,2017063023560493,2017063023571526,2017063023553051,2017063023571017,2017063023560143
2017062714432526,2017062714413329.0,2017062714431185,2017062714415085,2017062714431478,2017062714412909,2017062714430960,2017062714414734,,2017062816120009,2017062816101354,2017062816114706,2017062816104012,2017062816114981,2017062816100934,2017062816114479,2017062816103662
2017062714415132,2017062714394928.0,2017062714413795,2017062714400607,2017062714414085,2017062714394507,2017062714413570,2017062714400253,,2017062816104043,2017062816090220,2017062816102734,2017062816092859,2017062816103007,2017062816085796,2017062816102496,2017062816092509
2017062714400656,2017062714381356.0,2017062714395314,2017062714383110,2017062714395604,2017062714380937,2017062714395089,2017062714382757,,2017062816092875,2017062816073390,2017062816091579,2017062816081729,2017062816091853,2017062816072970,2017062816091351,2017062816081378
2017062714355529,2017062714330579.0,2017062714354192,2017062714332256,2017062714354473,2017062714330159,2017062714353967,2017062714331906,,2017062816053817,2017062816035253,2017062816052517,2017062816041887,2017062816052792,2017062816034829,2017062816052292,2017062816041537
2017062714282945,2017062714263081.0,2017062714281604,2017062714270232,2017062714281898,2017062714262662,2017062714281379,2017062714265881,,2017062815574125,2017062815490878,2017062815572820,2017062815492557,2017062815573079,2017062815490454,2017062815572270,2017062815492207
2017062714214570,2017062714194803.0,2017062714213235,2017062714203085,2017062714213528,2017062714194384,2017062714213010,2017062714202734,,2017062815454084,2017062815435560,2017062815452785,2017062815442845,2017062815453059,2017062815435139,2017062815452550,2017062815442496
2017062714150326,2017062714125092.0,2017062714144979,2017062714132245,2017062714145270,2017062714124671,2017062714144754,2017062714131893,,2017062815402900,2017062815385057,2017062815401596,2017062815391712,2017062815401871,2017062815384634,2017062815401360,2017062815391362
2017062714084545,2017062714064645.0,2017062714083204,2017062714071351,2017062714083476,2017062714064215,2017062714082979,2017062714071000,,2017062815352462,2017062815333750,2017062815351162,2017062815340440,2017062815351434,2017062815333329,2017062815350923,2017062815340089
2017070303350046,2017070303332843.0,2017070303344492,2017070303334518,2017070303344781,2017070303332421,2017070303344259,2017070303334165,,2017070518200318,2017070518072823,2017070518194768,2017070518080243,2017070518195051,2017070518072403,2017070518194279,2017070518075889
2017070303334793,2017070303310328.0,2017070303333226,2017070303314731,2017070303333515,2017070303305907,2017070303333001,2017070303314379,,2017070518080489,2017070518061595,2017070518074951,2017070518065021,2017070518075231,2017070518061175,2017070518074726,2017070518064665
2017070303314995,2017070303300914.0,2017070303313439,2017070303303650,2017070303313728,2017070303300492,2017070303313203,2017070303303298,,2017070518065275,2017070518050367,2017070518063723,2017070518053793,2017070518064007,2017070518045946,2017070518063487,2017070518053440
2017070303234942,2017070303214987.0,2017070303233382,2017070303223325,2017070303233670,2017070303214560,2017070303233157,2017070303222970,,2017070517592390,2017070517573545,2017070517590842,2017070517580946,2017070517591123,2017070517573125,2017070517590617,2017070517580592
2017070303212520,2017070303194214.0,2017070303210964,2017070303195890,2017070303211253,2017070303193792,2017070303210739,2017070303195540,,2017070517565971,2017070517545220,2017070517564421,2017070517552614,2017070517564701,2017070517544798,2017070517564195,2017070517552259
2017070303144315,2017070303124207.0,2017070303142742,2017070303132076,2017070303143032,2017070303123776,2017070303142515,2017070303131725,,2017070517503195,2017070517482796,2017070517501660,2017070517490162,2017070517501942,2017070517482376,2017070517501435,2017070517485809
2017070414011370,2017070413593978.0,2017070414005814,2017070413595657,2017070414010107,2017070413593556,2017070414005585,2017070413595303,,2017070720070118,2017070720023267,2017070720064564,2017070720031815,2017070720064835,2017070720022846,2017070720064214,2017070720031460
2017070413595920,2017070413572973.0,2017070413594362,2017070413574779,2017070413594654,2017070413572551,2017070413594137,2017070413574426,,2017070720032087,2017070720012143,2017070720030518,2017070720020565,2017070720030807,2017070720011720,2017070720030285,2017070720020214
2017070413575037,2017070413561853.0,2017070413573487,2017070413563528,2017070413573778,2017070413561431,2017070413573262,2017070413563175,,2017070720020832,2017070720000890,2017070720015275,2017070720005270,2017070720015567,2017070720000470,2017070720015048,2017070720004917
2017062702441196,2017062702401742.0,2017062702435868,2017062702430935,2017062702440150,2017062702401321,2017062702435637,2017062702430584,,2017070104245109,2017070104215712,2017070104243806,2017070104225404,2017070104244079,2017070104215292,2017070104243578,2017070104225053
2017062703122975,2017062703093696.0,2017062703121637,2017062703100456,2017062703121921,2017062703093276,2017062703121279,2017062703100103,,2017070104581851,2017070104542796,2017070104580550,2017070104545810,2017070104580821,2017070104542373,2017070104580184,2017070104545459
2017062703100490,2017062703084465.0,2017062703095154,2017062703090225,2017062703095454,2017062703084045,2017062703094928,2017062703085871,,2017070104545831,2017070104531507,2017070104544531,2017070104534650,2017070104544801,2017070104531087,2017070104544293,2017070104534301
2017062702552868,2017062702534395.0,2017062702551532,2017062702542573,2017062702551828,2017062702533975,2017062702551307,2017062702542221,,2017070104374173,2017070104360201,2017070104372873,2017070104362970,2017070104373148,2017070104355778,2017070104372634,2017070104362620
2017062702542614,2017062702524151.0,2017062702541282,2017062702530675,2017062702541556,2017062702523731,2017062702541046,2017062702530320,,2017070104362989,2017070104344423,2017070104361692,2017070104350129,2017070104361967,2017070104344000,2017070104361454,2017070104345779
2017062702451423,2017062702434757.0,2017062702450103,2017062702441159,2017062702450389,2017062702434337,2017062702445875,2017062702440807,,2017070104261081,2017070104243335,2017070104255782,2017070104245085,2017070104260059,2017070104242914,2017070104255556,2017070104244735
2017063010411154,2017063010383482.0,2017063010405812,2017063010385531,2017063010410107,2017063010383062,2017063010405585,2017063010385179,,2017070620325295,2017070620311432,2017070620323998,2017070620313228,2017070620324273,2017070620311012,2017070620323770,2017070620312878
2017063011232210,2017063011203125.0,2017063011230867,2017063011204803,2017063011231145,2017063011202706,2017063011230510,2017063011204450,,2017070621084089,2017070621065470,2017070621082792,2017070621072673,2017070621083057,2017070621065048,2017070621082559,2017070621072323
2017063011174750,2017063011161943.0,2017063011173429,2017063011163700,2017063011173721,2017063011161523,2017063011173204,2017063011163348,,2017070621045503,2017070621030054,2017070621044203,2017070621032560,2017070621044476,2017070621025634,2017070621043975,2017070621032210
2017063011022790,2017063011002595.0,2017063011021453,2017063011004270,2017063011021743,2017063011002175,2017063011021228,2017063011003917,,2017070620514496,2017070620492334,2017070620513196,2017070620495318,2017070620513471,2017070620491912,2017070620512968,2017070620494967
2017063010522515,2017063010502292.0,2017063010521179,2017063010503968,2017063010521475,2017063010501873,2017063010520954,2017063010503615,,2017070620425748,2017070620405318,2017070620424451,2017070620411067,2017070620424728,2017070620404895,2017070620424223,2017070620410717
2017070111435748,2017070111422353.0,2017070111434414,2017070111424076,2017070111434706,2017070111421931,2017070111434192,2017070111423723,,2017070305492801,2017070305475714,2017070305491464,2017070305481521,2017070305491751,2017070305475293,2017070305491235,2017070305481170
2017070112262131,2017070112235790.0,2017070112260803,2017070112241993,2017070112261093,2017070112235367,2017070112260450,2017070112241642,,2017070306315282,2017070306295762,2017070306313942,2017070306303662,2017070306314234,2017070306295323,2017070306313710,2017070306303310
2017070112060176,2017070112042079.0,2017070112054840,2017070112045064,2017070112055131,2017070112041657,2017070112054615,2017070112044712,,2017070306114060,2017070306091398,2017070306112715,2017070306093157,2017070306113003,2017070306090978,2017070306112489,2017070306092806
2017070112045110,2017070112022907.0,2017070112043773,2017070112034832,2017070112044064,2017070112022485,2017070112043540,2017070112034481,,2017070306093207,2017070306080218,2017070306091867,2017070306081895,2017070306092154,2017070306075798,2017070306091642,2017070306081542
2017062906042834,2017062906024903.0,2017062906041984,2017062906031606,2017062906042257,2017062906024482,2017062906041759,2017062906031254,,2017070121380743,2017070121353931,2017070121375415,2017070121360431,2017070121375703,2017070121353512,2017070121375059,2017070121360079
2017062906031642,2017062906015806.0,2017062906030315,2017062906021396,2017062906030607,2017062906015385,2017062906030089,2017062906021045,,2017070121360468,2017070121342796,2017070121355140,2017070121344471,2017070121355428,2017070121342378,2017070121354915,2017070121344120
2017062906021446,2017062906000975.0,2017062906020106,2017062906003706,2017062906020387,2017062906000540,2017062906015881,2017062906003354,,2017070121344514,2017070121321906,2017070121343179,2017070121323717,2017070121343468,2017070121321484,2017070121342956,2017070121323365
2017070406181695,2017070406163817.0,2017070406180139,2017070406171157,2017070406180426,2017070406163395,2017070406175907,2017070406170807,,2017070804205131,2017070804185128,2017070804203570,2017070804193543,2017070804203864,2017070804184707,2017070804203334,2017070804193193
2017070406181695,2017070406163817.0,2017070406180139,2017070406171157,2017070406180426,2017070406163395,2017070406175907,2017070406170807,,2017070804205131,2017070804185128,2017070804203570,2017070804193543,2017070804203864,2017070804184707,2017070804203334,2017070804193193
2017070406161153,2017070406123434.0,2017070406155601,2017070406130790,2017070406155889,2017070406123012,2017070406155376,2017070406130439,,2017070804182529,2017070804162595,2017070804180962,2017070804171009,2017070804181254,2017070804162175,2017070804180735,2017070804170657
2017070406161153,2017070406123434.0,2017070406155601,2017070406130790,2017070406155889,2017070406123012,2017070406155376,2017070406130439,,2017070804182529,2017070804162595,2017070804180962,2017070804171009,2017070804181254,2017070804162175,2017070804180735,2017070804170657
2017070406120759,2017070406102165.0,2017070406115206,2017070406104500,2017070406115492,2017070406101743,2017070406114971,2017070406104148,,2017070804155985,2017070804135275,2017070804154414,2017070804143667,2017070804154720,2017070804134851,2017070804154189,2017070804143317
2017070406120759,2017070406102165.0,2017070406115206,2017070406104500,2017070406115492,2017070406101743,2017070406114971,2017070406104148,,2017070804155985,2017070804135275,2017070804154414,2017070804143667,2017070804154720,2017070804134851,2017070804154189,2017070804143317
2017070406021334,2017070406003564.0,2017070406015789,2017070406010823,2017070406020076,2017070406003129,2017070406015553,2017070406010471,,2017070804041659,2017070804021695,2017070804040096,2017070804030103,2017070804040390,2017070804021273,2017070804035862,2017070804025753
2017070406021334,2017070406003564.0,2017070406015789,2017070406010823,2017070406020076,2017070406003129,2017070406015553,2017070406010471,,2017070804041659,2017070804021695,2017070804040096,2017070804030103,2017070804040390,2017070804021273,2017070804035862,2017070804025753
2017063012522625,2017063012473593.0,2017063012521287,2017063012475353,2017063012521568,2017063012473173,2017063012520756,2017063012475001,,2017070114523906,2017070114501068,2017070114522582,2017070114503829,2017070114522868,2017070114500648,2017070114522228,2017070114503476
2017063012475396,2017063012460056.0,2017063012474060,2017063012461651,2017063012474351,2017063012455637,2017063012473835,2017063012461298,,2017070114503870,2017070114490115,2017070114502537,2017070114491875,2017070114502823,2017070114485693,2017070114502312,2017070114491523
2017063012461700,2017063012441684.0,2017063012460357,2017063012443446,2017063012460651,2017063012441264,2017063012460131,2017063012443095,,2017070114491907,2017070114465729,2017070114490581,2017070114471420,2017070114490873,2017070114465309,2017070114490356,2017070114471067
2017063011255645,2017063011235931.0,2017063011254310,2017063011243254,2017063011254600,2017063011235512,2017063011254085,2017063011242903,,2017070720130726,2017070720093684,2017070720125168,2017070720095810,2017070720125460,2017070720093262,2017070720124926,2017070720095459
2017063011243296,2017063011230273.0,2017063011241965,2017063011232159,2017063011242254,2017063011225853,2017063011241740,2017063011231807,,2017070720100070,2017070720081062,2017070720094500,2017070720083335,2017070720094807,2017070720080642,2017070720094275,2017070720082985
2017063012063087,2017063012041168.0,2017063012061750,2017063012044325,2017063012062042,2017063012040746,2017063012061396,2017063012043973,,2017070720421470,2017070720401296,2017070720415906,2017070720405735,2017070720420193,2017070720400876,2017070720415667,2017070720405382
2017063012044357,2017063012031542.0,2017063012043026,2017063012033296,2017063012043325,2017063012031120,2017063012042798,2017063012032945,,2017070720410006,2017070720390089,2017070720404442,2017070720394425,2017070720404731,2017070720385668,2017070720404210,2017070720394075
2017063012033345,2017063012004370.0,2017063012032004,2017063012005964,2017063012032285,2017063012003950,2017063012031781,2017063012005612,,2017070720394690,2017070720372890,2017070720393132,2017070720383200,2017070720393421,2017070720372468,2017070720392898,2017070720382850
2017063011524332,2017063011504556.0,2017063011522996,2017063011511720,2017063011523289,2017063011504135,2017063011522771,2017063011511370,,2017070720315664,2017070720295757,2017070720314106,2017070720304107,2017070720314393,2017070720295335,2017070720313873,2017070720303754
2017063011500751,2017063011471817.0,2017063011495409,2017063011473403,2017063011495693,2017063011471396,2017063011495184,2017063011473053,,2017070720304376,2017070720283751,2017070720302815,2017070720292870,2017070720303103,2017070720283329,2017070720302590,2017070720292518
2017063011473451,2017063011454296.0,2017063011472114,2017063011460056,2017063011472404,2017063011453875,2017063011471890,2017063011455703,,2017070720293140,2017070720272456,2017070720291579,2017070720280867,2017070720291867,2017070720272035,2017070720291354,2017070720280515
2017063011273115,2017063011253845.0,2017063011271778,2017063011255600,2017063011272068,2017063011253426,2017063011271553,2017063011255248,,2017070720142034,2017070720102729,2017070720140475,2017070720130462,2017070720140765,2017070720102309,2017070720140231,2017070720130110
2017062913115926,2017062913103129.0,2017062913114614,2017062913104892,2017062913114904,2017062913102710,2017062913114387,2017062913104540,,2017070106222737,2017070106202000,2017070106221439,2017070106211504,2017070106221712,2017070106201578,2017070106221209,2017070106211154
2017062913104931,2017062913075735.0,2017062913103601,2017062913082568,2017062913103882,2017062913075314,2017062913103375,2017062913082217,,2017070106211523,2017070106185843,2017070106210225,2017070106193600,2017070106210500,2017070106185423,2017070106205996,2017070106193250
2017062913534882,2017062913485870.0,2017062913533551,2017062913491631,2017062913533825,2017062913485448,2017062913533020,2017062913491278,,2017070106582384,2017070106563500,2017070106581078,2017070106571006,2017070106581357,2017070106563078,2017070106580846,2017070106570654
2017062913491671,2017062913472323.0,2017062913490335,2017062913474000,2017062913490631,2017062913471904,2017062913490110,2017062913473646,,2017070106571025,2017070106551675,2017070106565726,2017070106555829,2017070106570000,2017070106551251,2017070106565498,2017070106555478
2017062913474042,2017062913454335.0,2017062913472707,2017062913461104,2017062913473000,2017062913453915,2017062913472482,2017062913460753,,2017070106555848,2017070106542257,2017070106554550,2017070106543928,2017070106554823,2017070106541832,2017070106554307,2017070106543578
2017062913343562,2017062913314632.0,2017062913342234,2017062913320235,2017062913342517,2017062913314212,2017062913342010,2017062913315881,,2017070106435475,2017070106422517,2017070106434171,2017070106424268,2017070106434446,2017070106422095,2017070106433945,2017070106423918
2017062913320271,2017062913301104.0,2017062913314939,2017062913302859,2017062913315232,2017062913300684,2017062913314714,2017062913302507,,2017070106424285,2017070106400956,2017070106422989,2017070106405000,2017070106423260,2017070106400531,2017070106422760,2017070106404650
2017062913302900,2017062913282745.0,2017062913301567,2017062913284421,2017062913301859,2017062913282325,2017062913301342,2017062913284068,,2017070106405018,2017070106391307,2017070106403721,2017070106393056,2017070106403995,2017070106390885,2017070106403484,2017070106392704
2017062913134323,2017062913112751.0,2017062913132996,2017062913115904,2017062913133289,2017062913112329,2017062913132771,2017062913115551,,2017070106233921,2017070106220618,2017070106232620,2017070106222717,2017070106232885,2017070106220198,2017070106232382,2017070106222367
2017070105293373,2017070105273615.0,2017070105292031,2017070105280554,2017070105292314,2017070105273193,2017070105291807,2017070105280203,,2017070208183275,2017070208163501,2017070208181946,2017070208171270,2017070208182235,2017070208163081,2017070208181721,2017070208170917
2017070105270385,2017070105233187.0,2017070105265046,2017070105240151,2017070105265339,2017070105232767,2017070105264823,2017070105235800,,2017070208160092,2017070208124010,2017070208154753,2017070208144835,2017070208155035,2017070208123592,2017070208154509,2017070208144482
2017062621335479,2017062621295848.0,2017062621334132,2017062621301851,2017062621334425,2017062621295426,2017062621333909,2017062621301500,,2017070100265867,2017070100250317,2017070100264568,2017070100252215,2017070100264845,2017070100245896,2017070100264340,2017070100251865
2017062622140892,2017062622120021.0,2017062622135554,2017062622123200,2017062622135846,2017062622115601,2017062622135196,2017062622122846,,2017070101040929,2017070101023807,2017070101035615,2017070101025557,2017070101035900,2017070101023385,2017070101035387,2017070101025206
2017062621584965,2017062621565656.0,2017062621583623,2017062621571403,2017062621583914,2017062621565235,2017062621583398,2017062621571051,,2017070100493671,2017070100475556,2017070100492378,2017070100482484,2017070100492651,2017070100475135,2017070100492140,2017070100482134
2017062621543848,2017062621514882.0,2017062621542510,2017062621520557,2017062621542793,2017062621514462,2017062621542285,2017062621520206,,2017070100451835,2017070100431275,2017070100450540,2017070100433023,2017070100450814,2017070100430853,2017070100450312,2017070100432673
2017062621543848,2017062621514882.0,2017062621542510,2017062621520557,2017062621542793,2017062621514462,2017062621542285,2017062621520206,,2017070100451835,2017070100431275,2017070100450540,2017070100433023,2017070100450814,2017070100430853,2017070100450312,2017070100432673
2017062621503118,2017062621483357.0,2017062621501778,2017062621490539,2017062621502070,2017062621482928,2017062621501554,2017062621490187,,2017070100433046,2017070100412498,2017070100431742,2017070100414248,2017070100432015,2017070100412076,2017070100431515,2017070100413898
2017062621503118,2017062621483357.0,2017062621501778,2017062621490539,2017062621502070,2017062621482928,2017062621501554,2017062621490187,,2017070100433046,2017070100412498,2017070100431742,2017070100414248,2017070100432015,2017070100412076,2017070100431515,2017070100413898
2017062621420776,2017062621403960.0,2017062621415435,2017062621405718,2017062621415726,2017062621403540,2017062621415210,2017062621405367,,2017070100351115,2017070100322325,2017070100345817,2017070100330510,2017070100350089,2017070100321903,2017070100345590,2017070100330160
2017062905081634,2017062905025812.0,2017062905080293,2017062905033342,2017062905080579,2017062905025390,2017062905075762,2017062905032990,,2017070116223014,2017070116171693,2017070116221684,2017070116174278,2017070116221978,2017070116171271,2017070116221153,2017070116173925
2017062905033378,2017062905015876.0,2017062905032051,2017062905022303,2017062905032340,2017062905015459,2017062905031809,2017062905021951,,2017070116174315,2017070116160556,2017070116172987,2017070116162314,2017070116173271,2017070116160135,2017070116172760,2017070116161964
2017062905022339,2017062905010389.0,2017062905021010,2017062905012064,2017062905021285,2017062905005968,2017062905020787,2017062905011712,,2017070116162350,2017070116135557,2017070116161023,2017070116141707,2017070116161310,2017070116135137,2017070116160798,2017070116141354
2017070106463162,2017070106450421.0,2017070106461831,2017070106452103,2017070106462123,2017070106450001,2017070106461606,2017070106451750,,2017070403562675,2017070403531690,2017070403561110,2017070403551185,2017070403561406,2017070403531268,2017070403560887,2017070403550832
2017070107263234,2017070107243026.0,2017070107261896,2017070107244704,2017070107262189,2017070107242607,2017070107261539,2017070107244353,,2017070404351829,2017070404332914,2017070404350273,2017070404334592,2017070404350570,2017070404332493,2017070404350048,2017070404334239
2017070107244743,2017070107225112.0,2017070107243414,2017070107232089,2017070107243704,2017070107224682,2017070107243189,2017070107231737,,2017070404334851,2017070404311921,2017070404333298,2017070404314429,2017070404333587,2017070404311500,2017070404333073,2017070404314076
2017070107232134,2017070107215490.0,2017070107230798,2017070107221082,2017070107231087,2017070107215068,2017070107230571,2017070107220729,,2017070404314701,2017070404300801,2017070404313137,2017070404302484,2017070404313426,2017070404300381,2017070404312914,2017070404302128
2017070107221131,2017070107192307.0,2017070107215790,2017070107194068,2017070107220076,2017070107191887,2017070107215565,2017070107193717,,2017070404302739,2017070404275828,2017070404301187,2017070404282356,2017070404301481,2017070404275407,2017070404300962,2017070404282001
2017070107080295,2017070107060618.0,2017070107074953,2017070107063620,2017070107075246,2017070107060168,2017070107074726,2017070107063267,,2017070404170287,2017070404143409,2017070404164734,2017070404145920,2017070404165026,2017070404142989,2017070404164509,2017070404145567
2017070107063656,2017070107050954.0,2017070107062328,2017070107052631,2017070107062620,2017070107050532,2017070107062103,2017070107052279,,2017070404150176,2017070404132301,2017070404144629,2017070404133982,2017070404144918,2017070404131881,2017070404144404,2017070404133628
